OTU,OTU.code,kingdom,phylum,class,order,family,genus,species,Guild,Taxon_Level,Trophic_Mode,Growth_Morphology,Trait,Confidence_Ranking,Category.In.This.Study,Nreads.TES,Nreads.TOMA,Nreads.YKS,Nreads.SGD,Nreads.YSD,Nreads.YAKU,Nreads.YONA,Nreads.IRI,Nreads.North,Nreads.South,Nreads.All,betweenness.ALL,degree.ALL,closeness.ALL,eigenvector.centrality.ALL,degree.North,closeness.North,eigenvector.centrality.North,betweenness.North,degree.South,closeness.South,eigenvector.centrality.South,betweenness.South,betweenness.local.mean.ALL,betweenness.local.mean.North,betweenness.local.mean.South,degree.TES,betweenness.TES,eigenvector.centrality.TES,closeness.TES,degree.TOMA,betweenness.TOMA,eigenvector.centrality.TOMA,closeness.TOMA,degree.YKS,betweenness.YKS,eigenvector.centrality.YKS,closeness.YKS,degree.SGD,betweenness.SGD,eigenvector.centrality.SGD,closeness.SGD,degree.YSD,betweenness.YSD,eigenvector.centrality.YSD,closeness.YSD,degree.YAKU,betweenness.YAKU,eigenvector.centrality.YAKU,closeness.YAKU,degree.YONA,betweenness.YONA,eigenvector.centrality.YONA,closeness.YONA,degree.IRI,betweenness.IRI,eigenvector.centrality.IRI,closeness.IRI,dprime.TES,dprime.TOMA,dprime.YKS,dprime.SGD,dprime.YSD,dprime.YAKU,dprime.YONA,dprime.IRI,betweenness.weighted.ALL,betweenness.weighted.North,betweenness.weighted.South,betweenness.weighted.TES,betweenness.weighted.TOMA,betweenness.weighted.YKS,betweenness.weighted.SGD,betweenness.weighted.YSD,betweenness.weighted.YAKU,betweenness.weighted.YONA,betweenness.weighted.IRI,Category.col,betweenness.weighted.local.mean.ALL,betweenness.weighted.local.mean.North,betweenness.weighted.local.mean.South
F_7209,1107:15658:20250__T593__S_0565,Fungi,Ascomycota,Leotiomycetes,Helotiales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,0,2,0,0,0,2,2,0,0,0.23628692,0.00013273,NA,NA,NA,NA,0,0.127753304,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.014027599,0.052711469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.281305257,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,grey60,0,NA,0
F_7210,1109:27387:11867__T593__S_1219,Fungi,Ascomycota,Leotiomycetes,Helotiales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,2,0,0,0,0,0,2,0,2,0,0,0.299578059,0.009449767,0,0.298892989,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.464896205,0.570692828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,grey60,0,0,NA
F_7211,1109:6372:23623__T593__S_1314,Fungi,Ascomycota,Leotiomycetes,Helotiales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,2,0,0,0,0,0,2,0,2,0,0,0.299578059,0.009449767,0,0.298892989,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.464896205,0.570692828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,grey60,0,0,NA
F_7212,1109:7406:18538__T593__S_1175,Fungi,Ascomycota,Leotiomycetes,Helotiales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,2,0,0,0,0,0,2,0,2,0,0,0.299578059,0.009449767,0,0.298892989,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.464896205,0.570692828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,grey60,0,0,NA
F_7213,1110:13239:19034__T593__S_1440,Fungi,Ascomycota,Leotiomycetes,Helotiales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,2,0,0,0,0,0,2,0,2,0,0,0.299578059,0.009449767,0,0.298892989,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.464896205,0.570692828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,grey60,0,0,NA
F_7214,1110:25009:5278__T593__S_1305,Fungi,Ascomycota,Leotiomycetes,Helotiales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,2,0,0,0,0,0,2,0,2,0,0,0.270042194,0.00190187,0,0.236162362,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.26373077,0.301039057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140990508,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,grey60,0,0,NA
F_7215,1111:17563:25633__T593__S_0751,Fungi,Ascomycota,Leotiomycetes,Helotiales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,2,0,0,0,0,2,0,2,0,0,0.240506329,0.000107954,0,0.177121771,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.044425342,0.123230121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243130835,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,grey60,0,0,NA
F_7216,1112:20839:8862__T593__S_1322,Fungi,Ascomycota,Leotiomycetes,Helotiales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,2,0,0,0,0,0,2,0,2,0,0.001814882,0.299578059,0.018901894,0.002967359,0.298892989,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.464896205,0.570692828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016561078,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,grey60,0,0,NA
F_7217,1113:14704:12562__T593__S_0674,Fungi,Ascomycota,Leotiomycetes,Helotiales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,2,0,0,0,0,2,0,2,0,0,0.257383966,0.001455308,0,0.21402214,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.157227792,0.254550748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,grey60,0,0,NA
F_7218,2112:25904:14063__T593__S_0730,Fungi,Ascomycota,Leotiomycetes,Helotiales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,2,0,0,0,0,0,2,0,2,0,0,0.270042194,0.00190187,0,0.236162362,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.26373077,0.301039057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140990508,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,grey60,0,0,NA
F_7219,1101:14516:3738__T604__S_1388,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,2,0,0,0,0,2,2,0,0,0.270042194,0.001302521,NA,NA,NA,NA,0,0.185022026,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.134856952,0.19347659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047716098,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,grey60,0,NA,0
F_7220,1102:25814:15536__T593__S_1415,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,0,0,-,-,-,-,-,-,Others_Unknown,0,0,2,0,0,0,0,0,2,0,2,0,0,0.299578059,0.009449767,0,0.298892989,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.464896205,0.570692828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,grey60,0,0,NA
F_7221,1104:2512:13275__T593__S_0919,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,0,0,2,0,0,2,2,0,0,0.261603376,0.000798738,NA,NA,NA,NA,0,0.167400881,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.076624089,0.145388475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073542039,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,grey60,0,NA,0
F_7222,1108:22451:14196__T604__S_1433,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,2,0,0,0,0,2,2,0,0,0.253164557,0.0007191,NA,NA,NA,NA,0,0.162995595,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.086031517,0.11101944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123754786,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,grey60,0,NA,0
F_7223,1114:9865:14122__T593__S_1424,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,0,0,-,-,-,-,-,-,Others_Unknown,0,0,2,0,0,0,0,0,2,0,2,0,0,0.299578059,0.009449767,0,0.298892989,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.464896205,0.570692828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,grey60,0,0,NA
F_7224,2102:25449:11982__T593__S_0943,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Neofabraea,0,Plant_Pathogen,13,Pathotroph,NULL,NULL,Probable,Plant_Pathogen,0,0,0,0,1,0,1,0,0,2,2,0.000146123,0.001814882,0.278481013,0.002370258,NA,NA,NA,NA,0.003401361,0.198237885,0,0.000367488,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.149284179,0.23074176,NA,NA,NA,NA,0,0,0.012273213,0.016945586,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.453229372,NA,0.002199606,NA,0.004072553,NA,NA,NA,NA,0,NA,0,NA,purple,0,NA,0
F_7225,2105:9424:14631__T593__S_0729,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,2,0,0,0,0,2,0,2,0,0,0.261603376,0.001123778,0,0.221402214,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.182969841,0.279520816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004233074,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,grey60,0,0,NA
F_7226,1106:16865:4916__T593__S_0251,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Lachnum,0,Undefined_Saprotroph,13,Saprotroph,NULL,NULL,Probable,Saprotroph,2,0,0,0,0,0,0,0,2,0,2,0,0,0.270042194,0.001707789,0,0.232472325,0,0,NA,NA,NA,NA,0,0,NA,0,0,0.115386855,0.206655935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,goldenrod1,0,0,NA
F_7227,2103:23410:11587__T604__S_0484,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Lachnum,0,Undefined_Saprotroph,13,Saprotroph,NULL,NULL,Probable,Saprotroph,0,2,0,0,0,0,0,0,2,0,2,0,0,0.282700422,0.002655185,0,0.254612546,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0.210547136,0.390349769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,goldenrod1,0,0,NA
F_7228,2101:19293:16059__T593__S_1364,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Leotia,0,Undefined_Saprotroph,13,Saprotroph,NULL,NULL,Probable,Saprotroph,0,0,2,0,0,0,0,0,2,0,2,0,0,0.299578059,0.009449767,0,0.298892989,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.464896205,0.570692828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,goldenrod1,0,0,NA
F_7229,1101:14114:7836__T593__S_0697,Fungi,Ascomycota,Leotiomycetes,Helotiales,Rutstroemiaceae,Poculum,Poculum_pseudosydowianum,Undefined_Saprotroph,13,Saprotroph,NULL,NULL,Probable,Saprotroph,0,0,0,2,0,0,0,0,2,0,2,0,0,0.210970464,6.78E-05,0,0.169741697,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.022771174,0.09122548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388861314,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,goldenrod1,0,0,NA
F_7230,1101:14138:11703__T604__S_0385,Fungi,Ascomycota,Leotiomycetes,Rhytismatales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,2,0,0,0,0,0,0,2,0,2,0,0,0.282700422,0.002655185,0,0.254612546,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0.210547136,0.390349769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,grey60,0,0,NA
F_7231,1109:15576:10720__T604__S_1469,Fungi,Ascomycota,Leotiomycetes,Rhytismatales,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,2,0,0,0,0,2,2,0,0,0.270042194,0.002325425,NA,NA,NA,NA,0,0.189427313,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.149284179,0.23074176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,grey60,0,NA,0
F_7232,1102:12235:5853__T593__S_0941,Fungi,Ascomycota,Leotiomycetes,Rhytismatales,Rhytismataceae,Coccomyces,0,Plant_Pathogen,13,Pathotroph,NULL,NULL,Probable,Plant_Pathogen,0,0,0,0,0,0,2,0,0,2,2,0,0,0.253164557,0.000226525,NA,NA,NA,NA,0,0.158590308,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.054135304,0.104971262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183880787,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,purple,0,NA,0
F_7233,2107:13666:14187__T593__S_0734,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,2,0,0,0,0,2,0,2,0,0,0.261603376,0.001123778,0,0.221402214,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.182969841,0.279520816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004233074,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,grey60,0,0,NA
F_7234,1101:13127:13897__T604__S_1359,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Tuber,0,Ectomycorrhizal,13,Symbiotroph,Gasteroid,Hypogeous,Highly_Probable,Ectomycorrhizal,0,0,0,0,2,0,0,0,0,2,2,0,0,0.270042194,0.001302521,NA,NA,NA,NA,0,0.185022026,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.134856952,0.19347659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047716098,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,red,0,NA,0
F_7235,1102:23806:8745__T593__S_0814,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Tuber,0,Ectomycorrhizal,13,Symbiotroph,Gasteroid,Hypogeous,Highly_Probable,Ectomycorrhizal,0,0,0,0,0,0,2,0,0,2,2,0,0,0.232067511,4.37E-05,NA,NA,NA,NA,0,0.127753304,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.00892012,0.015847666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46088236,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,red,0,NA,0
F_7236,1104:4554:20525__T593__S_1039,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Tuber,0,Ectomycorrhizal,13,Symbiotroph,Gasteroid,Hypogeous,Highly_Probable,Ectomycorrhizal,0,0,0,0,0,0,2,0,0,2,2,0,0,0.240506329,9.67E-05,NA,NA,NA,NA,0,0.140969163,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.022777591,0.052528632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.292984408,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,red,0,NA,0
F_7237,1101:20264:24916__T604__S_1240,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,0,0,0,Undefined_Saprotroph,7,Saprotroph,Yeast,NULL,Possible,Saprotroph,0,0,0,0,2,0,0,0,0,2,2,0,0,0.23628692,0.000228295,NA,NA,NA,NA,0,0.136563877,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.041057944,0.047303461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298848219,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,goldenrod1,0,NA,0
F_7238,2104:10682:9974__T593__S_0568,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,0,0,0,Undefined_Saprotroph,7,Saprotroph,Yeast,NULL,Possible,Saprotroph,0,0,0,2,0,0,0,0,2,0,2,0,0,0.257383966,0.001455308,0,0.21402214,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.157227792,0.254550748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,goldenrod1,0,0,NA
F_7239,1102:16413:27362__T593__S_1360,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,0,Undefined_Saprotroph,7,Saprotroph,Yeast,NULL,Possible,Saprotroph,0,0,2,0,0,0,0,0,2,0,2,0,0,0.299578059,0.009449767,0,0.298892989,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.464896205,0.570692828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,goldenrod1,0,0,NA
F_7240,1105:7934:12101__T604__S_1367,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,0,0,Undefined_Saprotroph,7,Saprotroph,Yeast,NULL,Possible,Saprotroph,0,0,0,0,2,0,0,0,0,2,2,0,0,0.270042194,0.001302521,NA,NA,NA,NA,0,0.185022026,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.134856952,0.19347659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047716098,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,goldenrod1,0,NA,0
F_7241,1101:13232:16123__T604__S_0058,Fungi,Ascomycota,Sordariomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,2,0,0,0,0,0,0,2,0,2,0,0,0.253164557,0.000669548,0,0.199261993,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0.094446944,0.119542108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.171392519,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,grey60,0,0,NA
F_7242,1101:20004:25167__T604__S_1125,Fungi,Ascomycota,Sordariomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,0,0,0,2,0,2,2,0,0,0.219409283,2.71E-05,NA,NA,NA,NA,0,0.127753304,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.005973652,0.046796478,NA,NA,NA,NA,NA,NA,NA,0.388975214,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,grey60,0,NA,0
F_7243,1101:5500:9680__T593__S_0743,Fungi,Ascomycota,Sordariomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,2,0,0,0,0,2,0,2,0,0,0.261603376,0.001123778,0,0.221402214,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.182969841,0.279520816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004233074,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,grey60,0,0,NA
F_7244,1101:6305:24098__T604__S_0920,Fungi,Ascomycota,Sordariomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,0,0,0,2,0,2,2,0,0,0.240506329,6.96E-05,NA,NA,NA,NA,0,0.145374449,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.02597355,0.085119869,NA,NA,NA,NA,NA,NA,NA,0.247431541,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,grey60,0,NA,0
F_7245,1102:14460:1486__T593__S_0703,Fungi,Ascomycota,Sordariomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,2,0,0,0,0,2,0,2,0,0,0.261603376,0.001123778,0,0.221402214,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.182969841,0.279520816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004233074,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,grey60,0,0,NA
F_7246,1104:11721:28318__T604__S_0295,Fungi,Ascomycota,Sordariomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,0,0,2,0,0,2,2,0,0,0.257383966,0.000411757,NA,NA,NA,NA,0,0.167400881,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.064947139,0.130857896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137578462,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,grey60,0,NA,0
F_7247,1104:21858:19221__T604__S_1508,Fungi,Ascomycota,Sordariomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,2,0,0,0,0,2,2,0,0,0.253164557,0.0007191,NA,NA,NA,NA,0,0.162995595,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.086031517,0.11101944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123754786,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,grey60,0,NA,0
F_7248,1104:26349:17428__T604__S_0258,Fungi,Ascomycota,Sordariomycetes,0,0,0,0,-,-,-,-,-,-,Others_Unknown,0,0,0,0,2,0,0,0,0,2,2,0,0,0.253164557,0.000376363,NA,NA,NA,NA,0,0.154185022,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.054429326,0.08164837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204037694,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,grey60,0,NA,0
