"source_taxon_name","source_taxon_path","source_taxon_path_ids","source_specimen_life_stage_id","source_specimen_life_stage","source_specimen_physiological_state_id","source_specimen_physiological_state","source_specimen_body_part_id","source_specimen_body_part","interaction_type","target_taxon_name","target_taxon_path","target_taxon_path_ids","target_specimen_life_stage_id","target_specimen_physiological_state","target_specimen_physiological_state_id","target_specimen_physiological_state","target_specimen_body_part_id","target_specimen_body_part","latitude","longitude","study_citation","study_url","study_source_citation"
"Dacnusa sibirica","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Dacnusa | Dacnusa sibirica","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:73793 | EOL:3770002",,,,,,,"parasitoidOf","Chromatomyia syngenesiae","Animalia | Arthropoda | Insecta | Diptera | Agromyzidae | Chromatomyia | Chromatomyia syngenesiae","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:811 | GBIF:3329 | GBIF:8271599 | GBIF:5072694","UBERON:0000069",,,,,,,,"Buczacki, S. & Harris, K.. 1998. Pests, Diseases & Disorders of Garden Plants. Collins. 2nd edition. Collins Photoguide","http://bioinfo.org.uk/html/b146912.htm","Food Webs and Species Interactions in the Biodiversity of UK and Ireland (Online). 2015. Data provided by Malcolm Storey. Also available from http://bioinfo.org.uk."
"Doryctobracon crawfordi","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon crawfordi","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:12064899",,,,,,,"parasiteOf","Anastrepha striata","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha striata","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:724410",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Doryctobracon crawfordi","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon crawfordi","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:12064899",,,,,,,"parasiteOf","Anastrepha ludens","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha ludens","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:725245",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Doryctobracon crawfordi","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon crawfordi","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:12064899",,,,,,,"parasiteOf","Anastrepha striata","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha striata","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:724410",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Doryctobracon crawfordi","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon crawfordi","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:12064899",,,,,,,"parasiteOf","Anastrepha ludens","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha ludens","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:725245",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Doryctobracon areolatus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon areolatus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329371",,,,,,,"parasiteOf","Anastrepha fraterculus","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha fraterculus","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:723915",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Doryctobracon areolatus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon areolatus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329371",,,,,,,"parasiteOf","Anastrepha serpentina","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha serpentina","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:723920",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Doryctobracon areolatus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon areolatus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329371",,,,,,,"parasiteOf","Anastrepha obliqua","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha obliqua","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:725206",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Doryctobracon areolatus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon areolatus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329371",,,,,,,"parasiteOf","Anastrepha consobrina","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha consobrina","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:725243",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Doryctobracon areolatus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon areolatus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329371",,,,,,,"parasiteOf","Anastrepha ludens","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha ludens","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:725245",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Doryctobracon areolatus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon areolatus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329371",,,,,,,"parasiteOf","Anastrepha benjamini","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha benjamini","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:725405",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Doryctobracon areolatus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon areolatus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329371",,,,,,,"parasiteOf","Anastrepha pickeli","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha pickeli","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:725419",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Doryctobracon areolatus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon areolatus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329371",,,,,,,"parasiteOf","Anastrepha montei","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha montei","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:725420",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Doryctobracon areolatus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon areolatus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329371",,,,,,,"parasiteOf","Anastrepha","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://github.com/millerse/Wharton-and-Marsh-1978.-New-World-Opiinae/archive/5e6ca4a365cc982805ccad588dc129d4bb230f4e.zip> on 24 Sep 2018."
"Doryctobracon areolatus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon areolatus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329371",,,,,,,"parasiteOf","Anastrepha fraterculus","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha fraterculus","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:723915",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Doryctobracon areolatus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon areolatus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329371",,,,,,,"parasiteOf","Anastrepha serpentina","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha serpentina","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:723920",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Doryctobracon areolatus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon areolatus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329371",,,,,,,"parasiteOf","Anastrepha obliqua","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha obliqua","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:725206",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
"Doryctobracon areolatus","Animalia | Arthropoda | Insecta | Hymenoptera | Ichneumonoidea | Braconidae | Doryctobracon | Doryctobracon areolatus","EOL:1 | EOL:164 | EOL:344 | EOL:648 | EOL:660 | EOL:661 | EOL:3772294 | EOL:16329371",,,,,,,"parasiteOf","Anastrepha consobrina","Animalia | Arthropoda | Insecta | Diptera | Tephritidae | Anastrepha | Anastrepha consobrina","EOL:1 | EOL:164 | EOL:344 | EOL:421 | EOL:9023 | EOL:79415 | EOL:725243",,,,,,,,,"Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.",,"Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.. Accessed at <https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip> on 24 Sep 2018."
